Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Season,AgeGroup,Gender
3504,CA-2018-125115,2018-10-04,2018-10-04,Same Day,RD-19930,Russell D'Ascenzo,Consumer,United States,Texas,Austin,78745.0,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,95.736,Spring,<18,Female
3505,CA-2017-150945,2017-12-18,2017-12-20,Second Class,JK-16120,Julie Kriz,Home Office,United States,New York,New York City,10009.0,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,Winter,<18,Male
3506,CA-2015-166863,2015-06-20,2015-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Texas,Plano,75023.0,Central,TEC-PH-10000369,Technology,Phones,HTC One Mini,201.584,Summer,18-35,Female
3507,CA-2015-166863,2015-06-20,2015-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Texas,Plano,75023.0,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,3.392,Summer,18-35,Female
3508,CA-2015-166863,2015-06-20,2015-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Texas,Plano,75023.0,Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",193.0656,Summer,18-35,Female
3509,CA-2015-166863,2015-06-20,2015-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Texas,Plano,75023.0,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,Summer,18-35,Female
3510,CA-2015-166863,2015-06-20,2015-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Texas,Plano,75023.0,Central,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",11.648,Summer,18-35,Female
3511,CA-2015-166863,2015-06-20,2015-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Texas,Plano,75023.0,Central,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,418.8,Summer,18-35,Female
3512,CA-2015-166863,2015-06-20,2015-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Texas,Plano,75023.0,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,509.488,Summer,18-35,Female
3513,CA-2018-140326,2018-04-09,2018-06-09,First Class,HW-14935,Helen Wasserman,Corporate,United States,Illinois,Chicago,60653.0,Central,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,Fall,18-35,Male
3514,CA-2018-140326,2018-04-09,2018-06-09,First Class,HW-14935,Helen Wasserman,Corporate,United States,Illinois,Chicago,60653.0,Central,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",17.76,Fall,18-35,Male
3515,CA-2018-140326,2018-04-09,2018-06-09,First Class,HW-14935,Helen Wasserman,Corporate,United States,Illinois,Chicago,60653.0,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",6.912,Fall,18-35,Male
3516,CA-2017-168536,2017-12-20,2017-12-24,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Mississippi,Jackson,39212.0,South,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,Winter,36-60,Female
3517,US-2017-113649,2017-09-08,2017-12-08,First Class,HA-14920,Helen Andreada,Consumer,United States,North Carolina,Fayetteville,28314.0,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,30.816,Summer,18-35,Female
3518,US-2017-113649,2017-09-08,2017-12-08,First Class,HA-14920,Helen Andreada,Consumer,United States,North Carolina,Fayetteville,28314.0,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,44.784,Summer,18-35,Female
3519,US-2017-113649,2017-09-08,2017-12-08,First Class,HA-14920,Helen Andreada,Consumer,United States,North Carolina,Fayetteville,28314.0,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,569.536,Summer,18-35,Female
3520,CA-2016-124975,2016-06-22,2016-06-25,First Class,MG-17875,Michael Grace,Home Office,United States,Illinois,Aurora,60505.0,Central,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,796.425,Summer,18-35,Female
3521,CA-2016-168767,2016-10-04,2016-04-15,Standard Class,DM-12955,Dario Medina,Corporate,United States,California,Sacramento,95823.0,West,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.832,Spring,18-35,Female
3522,CA-2017-114482,2017-11-21,2017-11-25,Second Class,DM-13345,Denise Monton,Corporate,United States,Iowa,Des Moines,50315.0,Central,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,40.46,Fall,36-60,Female
3523,CA-2017-114482,2017-11-21,2017-11-25,Second Class,DM-13345,Denise Monton,Corporate,United States,Iowa,Des Moines,50315.0,Central,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,404.94,Fall,36-60,Female
3524,CA-2017-137673,2017-05-09,2017-10-09,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,California,San Diego,92105.0,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116.0,Fall,<18,Female
3525,CA-2017-132731,2017-11-24,2017-11-28,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Texas,Dallas,75081.0,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,657.552,Fall,18-35,Female
3526,CA-2018-148922,2018-10-12,2018-12-15,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Mississippi,Jackson,39212.0,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97,Winter,36-60,Male
3527,CA-2018-148922,2018-10-12,2018-12-15,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Mississippi,Jackson,39212.0,South,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,38.97,Winter,36-60,Male
3528,CA-2018-148922,2018-10-12,2018-12-15,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Mississippi,Jackson,39212.0,South,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,45.84,Winter,36-60,Male
3529,CA-2017-130680,2017-06-24,2017-06-29,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,California,San Diego,92024.0,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,38.24,Summer,36-60,Male
3530,CA-2016-141145,2016-09-17,2016-09-23,Standard Class,DB-13405,Denny Blanton,Consumer,United States,Florida,Orlando,32839.0,South,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,87.168,Fall,18-35,Female
3531,US-2017-152835,2017-05-19,2017-05-23,Standard Class,RP-19855,Roy Phan,Corporate,United States,Indiana,Lafayette,47905.0,Central,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.4,Spring,18-35,Female
3532,CA-2017-155565,2017-05-28,2017-05-28,Same Day,EH-13765,Edward Hooks,Corporate,United States,New York,New York City,10035.0,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,Spring,18-35,Female
3533,CA-2015-110849,2015-04-18,2015-04-23,Standard Class,JL-15835,John Lee,Consumer,United States,California,Los Angeles,90049.0,West,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,287.968,Spring,18-35,Female
3534,CA-2015-110849,2015-04-18,2015-04-23,Standard Class,JL-15835,John Lee,Consumer,United States,California,Los Angeles,90049.0,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,13.12,Spring,18-35,Female
3535,CA-2015-110849,2015-04-18,2015-04-23,Standard Class,JL-15835,John Lee,Consumer,United States,California,Los Angeles,90049.0,West,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",10.75,Spring,18-35,Female
3536,CA-2015-110849,2015-04-18,2015-04-23,Standard Class,JL-15835,John Lee,Consumer,United States,California,Los Angeles,90049.0,West,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",11.62,Spring,18-35,Female
3537,CA-2017-145842,2017-06-17,2017-06-20,Second Class,FM-14380,Fred McMath,Consumer,United States,New York,New York City,10024.0,East,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,Summer,36-60,Male
3538,CA-2015-158771,2015-09-05,2015-09-05,Same Day,SB-20290,Sean Braxton,Corporate,United States,Kentucky,Henderson,42420.0,South,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,83.25,Spring,36-60,Male
3539,CA-2015-158771,2015-09-05,2015-09-05,Same Day,SB-20290,Sean Braxton,Corporate,United States,Kentucky,Henderson,42420.0,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,Spring,36-60,Male
3540,CA-2015-158771,2015-09-05,2015-09-05,Same Day,SB-20290,Sean Braxton,Corporate,United States,Kentucky,Henderson,42420.0,South,OFF-LA-10003121,Office Supplies,Labels,Avery 506,20.65,Spring,36-60,Male
3541,CA-2015-158771,2015-09-05,2015-09-05,Same Day,SB-20290,Sean Braxton,Corporate,United States,Kentucky,Henderson,42420.0,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45.36,Spring,36-60,Male
3542,CA-2017-157511,2017-09-18,2017-09-20,First Class,SV-20365,Seth Vernon,Consumer,United States,Ohio,Columbus,43229.0,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,5.352,Fall,36-60,Male
3543,CA-2017-157511,2017-09-18,2017-09-20,First Class,SV-20365,Seth Vernon,Consumer,United States,Ohio,Columbus,43229.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,Fall,36-60,Male
3544,CA-2017-157511,2017-09-18,2017-09-20,First Class,SV-20365,Seth Vernon,Consumer,United States,Ohio,Columbus,43229.0,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.672,Fall,36-60,Male
3545,CA-2018-121216,2018-12-23,2018-12-25,Second Class,MM-17920,Michael Moore,Consumer,United States,Texas,College Station,77840.0,Central,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,28.672,Winter,<18,Male
3546,CA-2018-121216,2018-12-23,2018-12-25,Second Class,MM-17920,Michael Moore,Consumer,United States,Texas,College Station,77840.0,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,29.312,Winter,<18,Male
3547,CA-2018-155292,2018-10-30,2018-01-11,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Kentucky,Richmond,40475.0,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,105.98,Fall,36-60,Female
3548,CA-2018-155292,2018-10-30,2018-01-11,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Kentucky,Richmond,40475.0,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,Fall,36-60,Female
3549,CA-2018-155292,2018-10-30,2018-01-11,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Kentucky,Richmond,40475.0,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",33.94,Fall,36-60,Female
3550,CA-2018-155292,2018-10-30,2018-01-11,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Kentucky,Richmond,40475.0,South,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,30.0,Fall,36-60,Female
3551,CA-2017-152555,2017-03-29,2017-02-04,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Illinois,Chicago,60653.0,Central,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,Spring,36-60,Male
3552,CA-2017-152555,2017-03-29,2017-02-04,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Illinois,Chicago,60653.0,Central,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,Spring,36-60,Male
3553,CA-2017-152555,2017-03-29,2017-02-04,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Illinois,Chicago,60653.0,Central,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,812.736,Spring,36-60,Male
3554,CA-2018-107832,2018-11-23,2018-11-26,Second Class,FH-14275,Frank Hawley,Corporate,United States,Pennsylvania,Philadelphia,19120.0,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,7.476,Fall,<18,Male
3555,CA-2015-120838,2015-03-23,2015-03-26,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,California,Los Angeles,90036.0,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,Spring,18-35,Female
3556,CA-2015-120838,2015-03-23,2015-03-26,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,California,Los Angeles,90036.0,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,604.752,Spring,18-35,Female
3557,CA-2018-118542,2018-01-12,2018-05-12,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,California,Los Angeles,90008.0,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,45.36,Winter,18-35,Female
3558,CA-2018-118542,2018-01-12,2018-05-12,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,California,Los Angeles,90008.0,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",10.128,Winter,18-35,Female
3559,CA-2018-152737,2018-07-11,2018-12-11,Standard Class,TS-21505,Tony Sayre,Consumer,United States,California,San Francisco,94122.0,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,21.792,Fall,18-35,Female
3560,CA-2018-152737,2018-07-11,2018-12-11,Standard Class,TS-21505,Tony Sayre,Consumer,United States,California,San Francisco,94122.0,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,439.8,Fall,18-35,Female
3561,CA-2018-109757,2018-04-09,2018-09-09,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Ohio,Akron,44312.0,East,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,8.256,Fall,36-60,Male
3562,CA-2018-109757,2018-04-09,2018-09-09,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Ohio,Akron,44312.0,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,25.56,Fall,36-60,Male
3563,CA-2018-109757,2018-04-09,2018-09-09,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Ohio,Akron,44312.0,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,4.368,Fall,36-60,Male
3564,CA-2018-109757,2018-04-09,2018-09-09,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Ohio,Akron,44312.0,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",11.52,Fall,36-60,Male
3565,CA-2017-130029,2017-03-07,2017-06-07,First Class,GT-14755,Guy Thornton,Consumer,United States,California,Los Angeles,90049.0,West,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,12.96,Summer,18-35,Female
3566,CA-2017-130029,2017-03-07,2017-06-07,First Class,GT-14755,Guy Thornton,Consumer,United States,California,Los Angeles,90049.0,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.96,Summer,18-35,Female
3567,CA-2018-103877,2018-07-09,2018-09-14,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Missouri,Independence,64055.0,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,Fall,18-35,Female
3568,CA-2017-137176,2017-09-09,2017-09-14,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Texas,Dallas,75220.0,Central,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,Fall,18-35,Female
3569,CA-2018-168109,2018-03-07,2018-03-07,Same Day,JK-15640,Jim Kriz,Home Office,United States,Washington,Seattle,98105.0,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,Summer,18-35,Female
3570,CA-2018-168109,2018-03-07,2018-03-07,Same Day,JK-15640,Jim Kriz,Home Office,United States,Washington,Seattle,98105.0,West,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,2395.2,Summer,18-35,Female
3571,CA-2018-168109,2018-03-07,2018-03-07,Same Day,JK-15640,Jim Kriz,Home Office,United States,Washington,Seattle,98105.0,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,Summer,18-35,Female
3572,CA-2018-168109,2018-03-07,2018-03-07,Same Day,JK-15640,Jim Kriz,Home Office,United States,Washington,Seattle,98105.0,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,Summer,18-35,Female
3573,US-2018-126081,2018-06-29,2018-04-07,Standard Class,FC-14335,Fred Chung,Corporate,United States,Texas,Mesquite,75150.0,Central,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5.184,Summer,36-60,Male
3574,CA-2018-117023,2018-07-08,2018-12-08,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,New York,Long Beach,11561.0,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,Summer,36-60,Female
3575,CA-2018-117023,2018-07-08,2018-12-08,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,New York,Long Beach,11561.0,East,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,104.8,Summer,36-60,Female
3576,CA-2016-143532,2016-03-19,2016-03-24,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florida,North Miami,33161.0,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",14.496,Spring,18-35,Female
3577,CA-2017-103163,2017-07-06,2017-11-06,Standard Class,FM-14290,Frank Merwin,Home Office,United States,California,Bakersfield,93309.0,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,4.784,Summer,<18,Male
3578,CA-2017-103163,2017-07-06,2017-11-06,Standard Class,FM-14290,Frank Merwin,Home Office,United States,California,Bakersfield,93309.0,West,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4.73,Summer,<18,Male
3579,CA-2017-104157,2017-07-25,2017-07-29,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Mississippi,Jackson,39212.0,South,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,7.89,Summer,18-35,Female
3580,CA-2017-104157,2017-07-25,2017-07-29,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Mississippi,Jackson,39212.0,South,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,65.5,Summer,18-35,Female
3581,CA-2017-104157,2017-07-25,2017-07-29,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Mississippi,Jackson,39212.0,South,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08,Summer,18-35,Female
3582,CA-2018-117807,2018-01-10,2018-07-10,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Nebraska,Fremont,68025.0,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85,Fall,60+,Male
3583,CA-2016-121650,2016-10-12,2016-12-16,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Michigan,Jackson,49201.0,Central,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9,Winter,36-60,Female
3584,CA-2016-121650,2016-10-12,2016-12-16,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Michigan,Jackson,49201.0,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,Winter,36-60,Female
3585,CA-2016-121650,2016-10-12,2016-12-16,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Michigan,Jackson,49201.0,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,191.96,Winter,36-60,Female
3586,CA-2016-121650,2016-10-12,2016-12-16,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Michigan,Jackson,49201.0,Central,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.61,Winter,36-60,Female
